Customer_ID,Company_Name,Signup_Date,Last_Order_Date,Industry_Category,Company_Size,Company_Age_Years,Emirate,Primary_Sales_Channel,Number_of_Sales_Channels,Monthly_Order_Volume,Avg_Order_Value_AED,Number_of_SKUs,Total_Lifetime_Orders,Return_Rate_Pct,COD_Order_Pct,Avg_Delivery_Time_Days,Peak_Season_Multiplier,Uses_Warehousing,Uses_Same_Day_Delivery,Uses_Next_Day_Delivery,Uses_Reverse_Logistics,Uses_COD_Collection,Uses_International_Shipping,Uses_Qcommerce_Fulfillment,Uses_Inventory_Management,Uses_Custom_Packaging,Current_Provider,Contract_Type,Preferred_Billing_Cycle,Tech_Integration_Level,Monthly_Logistics_Spend_AED,Recency_Days,Order_Frequency_Per_Month,Customer_Lifetime_Value_AED,On_Time_Delivery_Rate_Pct,Order_Accuracy_Pct,Avg_Support_Response_Hours,Complaints_Last_Quarter,Damaged_Shipment_Pct,Satisfaction_Score,NPS_Rating,Price_Sensitivity,Primary_Pain_Point,Willingness_To_Switch,Churned,Premium_Tier_Adoption
CUST-10824,Luxe Trading,2023-11-02,2026-06-19,home & living ,Mid-Market,5.5, Dubai ,Amazon.ae,3,4548,AED 349.35,215,133222,8.9,62.1,2.1,1.39,1,0,1,0,1,0,0,1,1,Shipa,Pay-as-you-go,Monthly,Dashboard Only,158701.91,8,3.4,6507970.98,92.8,98.3,0.5,4,1.7,5,6,High,Coverage,4,No,Yes
CUST-10080,Marina Trading,2025-08-02,2026-05-13,Home & Living,SME,2.1,Dubai,Noon,3,719,69.37,176,5281,11.3,57.5,2.8,1.7,0,0,1,0,1,No,0,0,0,Smsa Express,Annual,Monthly,Dashboard Only,,45,4.1,78738.36,91.2,88.9,23.4,3,2.3,3,4,Low,Tracking Visibility,4,No,No
CUST-10535,Lumen Tech,2026-05-21,2026-06-11,Jewellery & Accessories,Startup,0.9,Abu Dhabi,Own Website,1,93,124.93,40,79,24.3,63.9,2.6,1.25,0,0,Y,1,1,0,0,0,0,iMile,Pay-as-you-go,Monthly,Manual,,16,1.0,9800.43,82.6,92.5,26.4,11,4.5,1,1,High,Coverage,5,Yes,No
CUST-10326,Cedar Lab,02/02/2024,2026-06-27,Home & Living,Mid-Market,2.7,SHJ,Instagram Shop,4,3242,240.08,838,67649,12.3,43.9,2.5,2.38,No,No,Y,0,0,1,0,1,0,In-house,Quarterly,Weekly,API Integrated,66299.8,0,2.3,1449749.11,98.8,94.7,14.8,2,2.9,6,6,Medium,COD Reconciliation,3,No,Yes
CUST-10002,Cedar Lab,2025-03-30,2026-06-20,Health & Supplements,Mid-Market,3.7,Dubai,Own Website,3,744,186.21,758,10152,16.2,42.9,2.5,1.84,1,0,1,0,0,0,0,1,0,Quiqup,Annual,Monthly,Dashboard Only,,7,4.5,221102.24,99.7,93.0,18.1,5,0.0,6,5,Medium,Cost,3,No,Yes
CUST-10041,Dune Threads,2023-12-24,17/06/2026,Fashion & Apparel,Mid-Market,4.9,Dubai,TikTok Shop,1,approx 300,299.78,401,56998,13.4,25.8,1.7,2.51,1,0,1,1,1,1,0,1,1,In-house,Quarterly,Bi-weekly,Manual,44141.21,10,3.9,2024411.65,-5,96.6,12.1,1,3.0,4,5,Medium,Reliability,4,No,Yes
CUST-10289,Desert Living,2026-04-25,2026-06-07,Jewellery & Accessories,Startup,0.6,Sharjah,Amazon.ae,1,71,AED 145.1,24,100,16.1,83.0,2.4,1.31,0,0,0,1,1,0,0,0,0,Aramex,Monthly,Monthly,Dashboard Only,1081.92,20,2.9,4506.32,77.6,92.1,21.0,6,3.7,1,2,High,Coverage,5,No,No
CUST-10320,Marina Living,2024-08-01,2026-06-27,Beauty & Cosmetics,Enterprise,3.9,Ajman,Noon,3,17589,306.66,1819,328915,10.6,8.9,1.7,2.86,1,1,1,0,0,No,1,1,1,iMile,Quarterly,Bi-weekly,API Integrated,"380,366 AED",0,3.9,15370981.6,100.0,96.3,0.5,7,0.7,4,4,Medium,Returns Handling,3,Yes,Yes
CUST-10523,Falcon Bazaar,2023-11-15,2026-06-22,Fashion & Apparel,SME,3.4,Dubai,TikTok Shop,2,864,163.6,152,25508,10.6,45.4,2.8,1.73,0,0,1,0,0,0,0,0,0,In-house,Monthly,Monthly,Dashboard Only,14258.44,5,5.2,406557.08,85.9,94.0,15.3,4,3.1,4,5,High,COD Reconciliation,5,No,Yes
CUST-10390,Cedar Brands,2023-09-24,2026-06-27,Electronics & Gadgets,SME,6.2,Ajman,TikTok Shop,4,874,149.47,198,20490,19.5,65.5,3.9,2.3,0,1,0,Yes,1,0,1,0,0,iMile,Pay-as-you-go,Monthly,Dashboard Only,9900.15,0,3.5,404114.79,90.1,96.8,23.7,5,6.3,3,1,Low,Cost,5,No,No
CUST-10172,Nova Supply,2024-11-11,2026-03-06,Fashion & Apparel,Startup,1.9,Abu Dhabi,Retail Partners,1,176,64.32,37,2541,17.2,58.9,3.3,1.95,1,0,1,1,0,0,0,0,1,Aramex,Pay-as-you-go,Bi-weekly,Manual,782.66,113,2.3,12691.38,100.0,88.4,23.8,3,2.9,6,4,Low,Speed,4,No,No
CUST-10447,Dune Supply,2025-08-28,2026-04-18,Toys & Baby,SME,0.9,Sharjah,TikTok Shop,1,615,113.49,114,4414,13.1,66.9,3.2,1.97,0,No,1,0,0,1,0,0,0,Smsa Express,Pay-as-you-go,Monthly,Manual,6414.37,70,4.4,40788.36,84.6,100.0,6.3,5,2.9,1,2,High,Tracking Visibility,5,Yes,No
CUST-10318,Mirage Goods,04/08/2025,2026-06-26,Jewellery & Accessories,Startup,4.5,Dubai,Amazon.ae,1,51,98.69,23,417,16.6,49.7,2.3,1.32,0,No,0,1,1,0,0,0,0,ARAMEX ,Pay-as-you-go,Monthly,Manual,,1,2.0,15682.18,86.2,87.2,15.4,5,2.4,5,5,High,COD Reconciliation,4,No,No
CUST-11090,Luxe Nutrition,2025-11-18,05 Feb 2026,Jewellery & Accessories,Startup,2.2,Abu Dhabi,Own Website,1,70,88.31,24,393,23.2,44.9,3.8,1.75,0,0,0,1,1,0,0,0,0,In-house,Monthly,Weekly,Dashboard Only,525.14,142,1.7,7607.04,98.4,94.7,8.1,6,2.8,3,4,High,Coverage,5,No,No
CUST-11130,Mirage Brands,2023-09-04,25/05/2026,Toys & Baby,Enterprise,4.3,Dubai,TikTok Shop,4,24620,272.22,,604859,13.6,24.9,1.7,2.24,1,0,1,1,1,Yes,0,1,1,Aramex,Annual,Monthly,Dashboard Only,614033.78,33,4.1,18262277.08,87.9,97.9,11.7,3,4.3,3,1,Low,Speed,5,Yes,Yes
CUST-10709,Amber Supply,25/01/2025,2026-06-11,Beauty & Cosmetics,SME,4.1,DUBAI,Amazon.ae,5,938,195.1,90,15933,15.2,46.1,1.9,2.04,No,0,0,1,0,1,0,0,0,iMile,Monthly,Bi-weekly,API Integrated,11778.93,16,4.4,365081.0,79.2,95.8,12.8,6,,3,2,High,Tracking Visibility,5,Yes,No
CUST-10497,Mirage House,2026-02-22,25/06/2026,Toys & Baby,SME,2.8,Dubai,Own Website,2,687,229.86,130,2036,16.8,62.4,2.2,2.28,1,0,1,0,1,0,0,1,1,None,Pay-as-you-go,Bi-weekly,Manual,17184.44,2,3.8,471471.5,,88.9,13.1,3,2.4,5,5,Low,Reliability,4,No,Yes
CUST-10835,Coral Goods,2026-04-07,2026-06-21,Toys & Baby,SME,1.7,Dubai,TikTok Shop,4,994,172.87,48,2139,14.3,55.0,1.9,2.16,0,0,0,1,0,0,0,0,0,iMile,Annual,Weekly,Manual,17490.73,6,4.8,267949.53,87.4,89.2,5.4,2,0.0,,5,Medium,Returns Handling,4,No,Yes
CUST-10095,Cedar Brands,2024-05-08,2026-05-17,Food & Beverage,SME,5.2,Dubai,Instagram Shop,3,706,151.32,120,15999,7.4,54.6,2.7,2.24,1,0,0,1,1,1,0,1,1,Fetchr,Monthly,Monthly,Dashboard Only,9993.8,41,3.7,474785.18,87.6,92.2,0.9,3,1.5,4,4,Medium,Returns Handling,4,No,No
CUST-10038,Oasis Tech,2024-09-30,2026-04-22,Toys & Baby,Startup,4.5,Dubai,Instagram Shop,2,107,25.0,3,1875,20.1,63.4,3.3,2.38,0,1,1,0,0,0,1,0,0,Aramex,Pay-as-you-go,Bi-weekly,Manual,284.12,66,2.1,12271.01,79.9,90.6,17.2,6,3.3,3,3,Medium,Reliability,5,Yes,No
CUST-10852,Coral Mart,2023-08-01,2026-04-28,Beauty & Cosmetics,Mid-Market,3.0,Dubai,Instagram Shop,1,4967,131.09,388,121755,8.4,54.7,1.6,2.01,0,0,1,0,1,1,1,0,0,Smsa Express,Quarterly,Bi-weekly,API Integrated,69056.37,60,4.6,1489914.33,92.7,97.8,5.8,4,1.5,5,5,Low,Speed,3,No,Yes
CUST-10067,Dune Brands,05/08/2023,2026-06-26,Health & Supplements,Startup,3.8,DXB,Amazon.ae,1,100,96.31,22,2268,0.225,61.0,2.9,1.38,1,0,1,Yes,1,0,0,1,0,In-house,Pay-as-you-go,Bi-weekly,Manual,735.41,1,3.6,18796.97,85.8,91.2,4.9,4,1.7,,5,High,Reliability,5,No,No
CUST-10232,Noor Co,2024-06-08,26 Jun 2026,Beauty & Cosmetics,Enterprise,5.0,Dubai,Instagram Shop,3,13763,286.22,1462,206780,12.3,29.5,1.1,2.55,1,1,1,0,0,1,1,1,1,Aramex,Annual,Weekly,API Integrated,365546.25,1,5.0,15869745.65,94.0,94.4,3.6,3,0.4,4,2,Low,Returns Handling,4,No,Yes
CUST-10104,Amber Tech,2023-02-24,2026-05-26,Electronics & Gadgets,Mid-Market,6.6,Dubai,Instagram Shop,1,4371,321.54,396,152037,5.8,34.0,1.7,2.39,1,0,0,1,0,1,0,0,0,None,Annual,Weekly,API Integrated,1375385.22,32,3.4,5199508.05,92.9,93.9,10.6,3,1.5,5,5,Medium,Reliability,3,No,Yes
CUST-10177,Coral Brands,2026-05-22,2026-06-09,Fashion & Apparel,Enterprise,1.7,Sharjah,Retail Partners,4,18097,314.87,2673,14979,12.5,39.8,2.4,2.53,1,0,1,1,0,1,0,1,0,In-house,Quarterly,Bi-weekly,Dashboard Only,352188.89,18,4.5,4628041.15,95.1,100.0,16.2,3,2.3,4,2,Low,Reliability,3,Yes,Yes
CUST-10255,Falcon Tech,2023-04-14,2026-06-20,Beauty & Cosmetics,Mid-Market,5.2,Abu Dhabi,Instagram Shop,2,5803,232.61,409,191107,14.5,31.4,3.8,1.9,1,0,1,0,0,1,0,1,1,Aramex,Quarterly,Bi-weekly,Manual,138689.55,7,4.1,6885468.88,90.0,95.1,19.6,3,3.2,3,2,Medium,Tracking Visibility,5,No,Yes
CUST-10982,Cedar Beauty,11/10/2023,2026-06-17,Home & Living,Mid-Market,3.9,Dubai,Noon,6,5121,272.9,395,103224,24.1,22.9,1.6,1.93,1,No,0,1,0,0,1,1,1,aramex,Monthly,Monthly,Manual,94406.38,10,3.2,2816633.73,90.3,94.0,7.7,2,1.4,5,3,Low,Speed,2,No,Yes
CUST-10053,Souq Beauty,2023-12-21,2026-04-07,Toys & Baby,SME,3.5,dubai,Retail Partners,1,approx 300,93.81,140,15839,7.1,51.6,2.9,2.11,1,1,1,0,1,0,1,0,1,Shipa,Monthly,Monthly,API Integrated,5804.45,81,2.2,169802.8,98.1,96.2,11.5,4,2.8,5,6,High,Speed,4,No,Yes
CUST-10269,Velvet Brands,31/01/2026,2026-06-06,Electronics & Gadgets,Startup,2.6,AUH,Retail Partners,1,83,74.11,23,404,20.0,83.9,3.6,1.77,0,0,0,1,1,0,0,0,0,In-house,Monthly,Bi-weekly,Manual,2474977.9,21,0.6,15616.97,89.6,88.7,32.2,1,2.4,5,4,Medium,Reliability,4,No,No
CUST-10761,Lumen Tech,2025-03-29,2026-06-04,Toys & Baby,Startup,1.9,Dubai,Instagram Shop,1,70,37.8,25,933,,68.5,4.2,1.59,No,0,0,1,1,0,0,0,0,In-house,Monthly,Bi-weekly,Manual,254.47,23,2.7,3042.07,93.7,89.9,,5,4.6,4,5,High,COD Reconciliation,4,No,No
CUST-10851,Urban Bazaar,2024-09-26,2026-06-05,Electronics & Gadgets,Startup,1.9,Abu Dhabi,Retail Partners,1,99,69.79,27,1932,18.9,54.0,2.2,1.33,0,Yes,1,1,0,0,0,0,0,inhouse,Pay-as-you-go,Bi-weekly,Manual,732.41,22,2.1,12256.49,84.9,94.7,22.6,10,2.9,2,0,Medium,Coverage,4,Yes,No
CUST-10260,Cedar Co,2026-05-15,2026-05-23,Home & Living,Startup,3.8,Dubai,Amazon.ae,2,152,63.51,20,141,13.3,74.2,3.3,1.74,0,0,1,1,1,0,0,0,0,In-house,Pay-as-you-go,Bi-weekly,Manual,749.16,35,2.0,30621.66,86.6,91.3,19.2,7,4.3,1,0,High,Coverage,5,Yes,No
CUST-10148,Falcon Bazaar,2024-08-21,2026-06-03,Toys & Baby,SME,5.6,Sharjah,Retail Partners,1,475,222.1,140,9135,16.4,37.9,1.8,2.06,0,0,1,0,1,Yes,0,0,1,Fetchr,Quarterly,Monthly,API Integrated,6371.51,24,3.6,324597.64,90.5,93.5,10.2,5,3.6,4,2,High,COD Reconciliation,5,No,Yes
CUST-10346,Amber House,2023-06-22,16/06/2026,electronics & gadgets ,Enterprise,3.9,Umm Al Quwain,Amazon.ae,6,15861,245.09,2136,496023,3.9,25.3,1.8,2.6,1,1,1,1,0,1,1,1,0,Aramex,Annual,Monthly,API Integrated,395282.7,11,5.9,14280506.09,100.0,100.0,0.5,1,4.3,5,6,Medium,COD Reconciliation,4,No,Yes
CUST-10884,Dune Threads,26/03/2024,2026-05-09,Fashion & Apparel,Startup,2.7,Dubai,Noon,2,183,129.77,26,4702,20.7,78.8,2.8,1.0,0,0,0,1,0,0,1,1,0,In-house,Pay-as-you-go,Bi-weekly,Manual,2340.64,49,1.5,52097.24,120,93.9,13.1,7,5.8,1,0,High,,5,No,No
CUST-10808,Desert Threads,2024-06-24,24/03/2026,Food & Beverage,SME,3.2,Abu Dhabi,Amazon.ae,4,890,198.12,200,19028,10.2,64.2,2.1,2.64,No,0,1,1,0,0,0,1,1,iMile,Monthly,Monthly,Manual,17330.56,95,2.2,388493.14,91.1,95.2,7.3,6,2.8,4,5,Low,Cost,3,No,Yes
CUST-10614,Marina Brands,2023-04-03,2026-05-31,Home & Living,Startup,5.0,Dubai,Amazon.ae,2,124,31.94,N/A,3134,18.9,89.8,3.5,1.38,0,0,1,1,1,0,0,0,0,,Pay-as-you-go,Bi-weekly,Manual,287.33,27,2.4,8826.63,84.4,88.6,17.7,8,6.9,2,3,Medium,COD Reconciliation,5,No,No
CUST-10962,Souq Bazaar,2023-03-19,2026-06-17,Food & Beverage,Startup,3.7,Abu Dhabi,Own Website,1,80,130.33,33,2236,19.0,85.2,3.6,1.29,0,0,1,No,1,0,0,0,0,Fetchr,Pay-as-you-go,Weekly,Manual,997.93,10,1.2,31155.79,91.9,92.9,11.4,6,5.5,2,2,Medium,Reliability,5,No,No
CUST-10799,Pearl Threads,2024-02-04,2026-05-13,Beauty & Cosmetics,Mid-Market,5.8,Dubai,Retail Partners,6,3096,223.38,165,62863,2.7,43.1,2.0,2.09,1,1,0,0,1,0,0,1,0,,Pay-as-you-go,Bi-weekly,Manual,46315.37,45,4.5,2513342.18,98.5,100.0,10.6,2,1.8,,6,High,Cost,4,No,Yes
CUST-10661,Marina Supply,2025-04-26,2026-06-13,Electronics & Gadgets,Enterprise,1.8,Dubai,Amazon.ae,2,12769,335.0,2309,120399,8.4,41.3,2.5,2.5,1,0,1,0,0,Yes,0,1,0,Aramex,Annual,Bi-weekly,Dashboard Only,352276.32,14,4.2,5538278.92,99.5,96.8,6.7,1,1.2,6,5,Low,Cost,2,No,Yes
CUST-10656,Mirage Mart,2024-11-12,2026-06-11,Food & Beverage,Mid-Market,3.7, Dubai ,Amazon.ae,5,2455,223.77,797,34807,13.0,46.7,2.6,2.77,0,No,1,1,1,0,1,0,0,None,Monthly,Bi-weekly,API Integrated,33169.26,16,4.7,1013041.31,88.9,96.8,9.3,0,,5,6,Medium,COD Reconciliation,3,No,Yes
CUST-10874,Urban Studio,2024-11-02,2026-06-22,Food & Beverage,Mid-Market,5.6,Dubai,TikTok Shop,5,3022,,492,55875,6.5,45.5,3.2,2.54,No,0,1,0,0,0,0,1,1,In-house,Annual,Weekly,Dashboard Only,57778.92,5,4.1,2713658.56,100.0,97.2,18.3,7,2.3,3,1,Low,COD Reconciliation,4,No,Yes
CUST-10288,Amber Bazaar,2024-02-09,2026-06-23,Food & Beverage,SME,4.4,AUH,TikTok Shop,1,712,157.89,128,19671,14.1,49.3,2.3,2.21,0,0,N,No,0,0,0,0,0,In-house,Annual,Monthly,Manual,7420.48,4,3.2,331749.79,100.0,96.5,17.1,3,1.6,7,7,High,Coverage,3,No,Yes
CUST-10293,Souq Nutrition,2024-10-23,2026-05-27,Beauty & Cosmetics,Startup,4.4,Sharjah,Instagram Shop,1,100,60.61,25,1259,17.8,53.6,2.5,1.68,0,0,0,1,1,1,0,0,0,Smsa Express,Pay-as-you-go,Weekly,Manual,613.95,31,3.0,20772.68,90.0,88.4,22.3,6,5.0,2,3,High,Reliability,5,No,No
CUST-10994,Lumen Lab,2023-07-14,2026-06-27,Health & Supplements,Enterprise,3.4,Ajman,Amazon.ae,4,17881,247.42,,568682,5.6,35.0,1.5,1.64,1,1,1,Yes,0,No,1,1,1,None,Quarterly,Monthly,API Integrated,428507.83,0,5.2,13650271.57,92.5,94.9,6.9,3,2.4,4,4,Low,Returns Handling,2,No,Yes
CUST-10602,Lumen Collective,2024-11-22,31 May 2026,Jewellery & Accessories,Enterprise,2.5,ras al khaimah,TikTok Shop,1,6816,231.82,2191,108168,1.0,28.0,1.4,2.9,1,1,1,0,1,1,1,0,1,None,Annual,Monthly,Manual,157372.86,27,4.6,4174225.53,94.2,94.8,16.8,3,2.2,3,2,Medium,Speed,5,No,Yes
CUST-10914,Pearl House,2023-11-19,2026-05-05,Home & Living,Enterprise,5.8,Dubai,Amazon.ae,5,13050,347.02,3493,304218,9.3,42.7,2.0,2.09,1,0,0,0,0,1,0,1,1,Quiqup,Quarterly,Weekly,API Integrated,441123.67,53,4.5,27353053.99,96.0,97.0,12.9,2,0.6,4,5,Low,Returns Handling,5,No,Yes
CUST-10995,Noor Studio,2023-02-17,2026-05-21,Jewellery & Accessories,SME,6.8,Dubai,Instagram Shop,1,597,111.62,111,16244,,47.9,2.6,1.78,0,No,1,0,1,0,1,0,0,Aramex,Monthly,Bi-weekly,Dashboard Only,7272.24,37,3.3,365667.4,86.7,91.4,24.0,10,2.8,3,1,High,,5,Yes,No
CUST-10601,Souq Mart,2025-01-31,2026-06-09,Home & Living,Mid-Market,4.9,SHJ,Retail Partners,3,4401,203.1,3,60806,10.1,24.1,1.1,1.97,Yes,0,1,0,1,0,0,1,1,Quiqup,Annual,Weekly,Dashboard Only,"81,239 AED",18,3.7,2680425.86,90.1,94.1,16.1,5,3.0,4,,Low,Returns Handling,3,No,Yes
CUST-10866,Desert Co,2023-07-23,2026-06-23,Beauty & Cosmetics,Mid-Market,5.5,Abu Dhabi,TikTok Shop,4,5735,193.3,423,185249,9.0,29.3,2.3,2.39,1,1,1,1,1,0,0,1,1,Shipa,Monthly,Bi-weekly,Dashboard Only,95495.83,4,3.1,3811311.92,86.5,94.2,12.2,1,0.8,4,2,High,Returns Handling,5,No,Yes
CUST-11006,Urban Bazaar,29 Mar 2026,2026-06-15,Food & Beverage,Enterprise,3.8,Sharjah,Retail Partners,3,19038,359.17,1859,49593,8.8,43.1,0.5,3.1,1,1,1,0,0,1,1,1,1,ARAMEX ,Monthly,Monthly,API Integrated,696689.72,12,3.5,23401885.41,90.0,100.0,2.9,1,1.0,5,3,Low,Tracking Visibility,4,No,Yes
CUST-10333,Lumen Beauty,2023-04-02,2026-02-16,Beauty & Cosmetics,Mid-Market,5.2,Abu Dhabi,Own Website,2,4735,274.84,649,174352,1.0,53.3,2.3,2.19,1,0,1,0,1,0,0,1,1,Quiqup,Monthly,Monthly,Manual,82024.81,131,3.9,4064681.3,84.2,95.4,0.5,3,2.2,5,3,Medium,Tracking Visibility,4,No,Yes
CUST-10201,Dune Living,29 Aug 2025,20/06/2026,Jewellery & Accessories,Enterprise,3.0,Dubai,Instagram Shop,2,8493,259.16,840,85457,7.3,26.4,2.9,3.32,1,0,1,Yes,0,0,0,1,0,None,Pay-as-you-go,Monthly,API Integrated,145259.51,7,5.1,3323406.71,93.6,93.3,15.0,3,1.6,5,3,Low,Speed,3,No,Yes
CUST-10984,Cedar Bazaar,2025-01-13,2026-06-24,Home & Living,Startup,2.7,Dubai,Own Website,1,125,26.42,28,1429,11.3,86.0,3.0,2.17,1,0,1,1,1,1,0,0,1,Aramex,Pay-as-you-go,Monthly,Manual,308.03,3,1.7,5843.71,100.0,90.1,17.7,3,3.4,5,6,High,COD Reconciliation,4,No,No
CUST-10715,Cedar Co,2026-05-15,2026-06-10,Food & Beverage,Startup,1.7,Dubai,Retail Partners,2,80,93.61,19,100,15.5,49.0,3.4,1.0,0,0,1,0,1,0,0,0,0,iMile,Monthly,Bi-weekly,Dashboard Only,616.15,17,1.4,9517.82,78.5,92.3,10.7,3,2.7,1,1,High,Returns Handling,5,No,No
CUST-10271,Velvet Supply,2024-11-22,2026-05-11,Food & Beverage,Startup,5.2,Dubai,TikTok Shop,1,98,48.32,25,1353,18.4,81.7,3.6,1.56,0,0,1,1,1,1,0,0,0,In-house,Pay-as-you-go,Bi-weekly,Dashboard Only,333.51,47,2.3,13780.39,,88.8,5.4,2,5.5,4,4,Medium,Coverage,4,No,No
CUST-10742,Luxe Studio,2025-07-26,12/06/2026,Home & Living,Mid-Market,3.7,Dubai,Amazon.ae,3,3622,221.64,493,27362,10.8,23.6,2.6,1.81,1,0,1,1,0,0,0,1,1,In-house,Monthly,Weekly,Dashboard Only,65447.54,15,4.7,1919662.86,88.7,96.4,,5,2.0,4,5,Low,Returns Handling,4,No,Yes
CUST-10958,Coral Co,2024-04-10,2026-05-20,Health & Supplements,SME,4.1,Dubai,TikTok Shop,1,585,126.77,198,13635,12.2,55.1,3.5,1.88,1,0,1,1,0,1,0,1,1,Smsa Express,Pay-as-you-go,Bi-weekly,Manual,4777.88,38,3.5,182680.86,,93.8,14.3,6,3.3,3,1,Medium,Speed,4,No,No
CUST-10724,Zest Mart,2026-05-10,2026-06-20,Food & Beverage,Startup,1.0,Dubai,TikTok Shop,1,171,80.89,36,204,15.5,68.6,4.3,1.61,No,0,1,1,1,0,0,1,1,Aramex,Pay-as-you-go,Monthly,,,7,1.8,10870.25,94.3,89.9,13.0,5,3.0,5,6,Low,Tracking Visibility,4,No,No
CUST-10259,Oasis Lab,2026-05-01,2026-06-24,electronics & gadgets ,SME,0.3,Abu Dhabi,Amazon.ae,1,479,220.08,159,733,15.4,49.7,2.9,1.97,0,0,1,1,1,0,0,0,0,Aramex,Monthly,Weekly,Manual,8577.2,3,2.2,25182.95,87.2,92.4,12.4,5,2.8,5,6,Medium,Reliability,3,No,Yes
CUST-10237,Oasis Nutrition,29/10/2025,2026-06-24,Food & Beverage,Mid-Market,1.5,Sharjah,Instagram Shop,2,2303,189.01,634,12068,7.4,33.6,1.5,2.32,1,1,1,0,0,0,0,1,1,Aramex,Pay-as-you-go,Monthly,Dashboard Only,29052.16,3,3.2,406932.93,89.0,97.3,1.5,1,0.4,4,2,Medium,Tracking Visibility,3,No,Yes
CUST-10456,Noor Bazaar,2023-01-22,07/06/2026,food & beverage ,Enterprise,4.1,Dubai,Amazon.ae,4,12466,256.61,2689,371542,2.2,28.3,0.6,3.14,1,1,0,0,1,1,1,1,1,Aramex,Monthly,Monthly,Dashboard Only,207157.94,20,4.6,6244702.47,98.8,98.6,8.0,2,1.3,6,5,Low,Speed,2,No,Yes
CUST-10340,Zest Co,11/06/2023,2026-06-02,Toys & Baby,Startup,-2.8,abu dhabi,Amazon.ae,1,94,128.64,25,2461,14.6,38.5,4.1,1.52,0,0,1,1,0,0,1,0,1,Quiqup,Quarterly,Monthly,Manual,1075.9,25,2.2,42097.18,82.8,94.7,10.4,9,2.0,3,3,High,Cost,5,No,No
CUST-10731,Desert Beauty,2024-11-23,2026-05-24,Home & Living,Startup,5.0,Dubai,Noon,2,148,162.81,15,2758,19.4,38.0,4.0,1.2,0,0,0,0,1,0,0,0,0,Smsa Express,Quarterly,Bi-weekly,Manual,1547.86,34,0.3,66916.47,89.4,91.6,23.7,1,5.5,5,4,High,Cost,4,No,No
CUST-10239,Cedar House,2023-03-27,2026-04-01,Food & Beverage,Startup,4.4,Umm Al Quwain,Instagram Shop,1,85,44.42,21,2740,15.1,53.8,3.5,2.41,0,0,0,Yes,1,0,0,0,1,Smsa Express,Pay-as-you-go,Bi-weekly,Dashboard Only,256.83,87,0.8,8219.1,86.4,93.7,20.5,2,4.6,4,3,Medium,Reliability,5,No,No
CUST-10660,Aura Studio,20 Jan 2024,2026-06-07,Jewellery & Accessories,Startup,2.9,Abu Dhabi,Own Website,3,105,,30,2631,24.4,81.1,3.3,1.46,0,0,1,1,0,0,1,0,0,Aramex,Pay-as-you-go,Weekly,Manual,820.23,20,2.8,23999.48,91.8,90.5,25.0,4,4.4,3,1,Medium,Returns Handling,5,No,No
CUST-10903,Pearl Living,2025-05-03,22/06/2026,Health & Supplements,SME,4.3,dubai,Instagram Shop,1,684,189.18,222,7355,12.7,61.0,2.2,1.93,0,0,0,0,1,1,0,0,0,Aramex,Monthly,Weekly,Manual,11150.82,5,1.9,411142.13,90.7,99.4,16.1,5,1.4,4,5,Medium,Tracking Visibility,2,No,No
CUST-10654,Zest Collective,2023-12-29,2026-06-15,Health & Supplements,Mid-Market,4.1,Sharjah,Own Website,2,5315,221.25,375,104071,14.9,42.9,1.8,1.88,1,0,0,0,1,1,0,1,1,,Annual,Monthly,Dashboard Only,102504.5,12,4.0,2724226.5,89.0,94.3,23.3,1,0.9,4,5,High,Speed,4,No,Yes
CUST-10859,Falcon Nutrition,2026-03-05,2026-05-31,Electronics & Gadgets,SME,0.5,Abu Dhabi,TikTok Shop,2,593,178.8,290,2196,19.4,56.1,2.6,2.11,0,0,0,1,1,1,0,0,0,Smsa Express,Pay-as-you-go,Weekly,Manual,"7,736 AED",27,2.5,34010.25,85.6,100.0,3.0,7,2.9,3,4,Low,Cost,4,No,No
CUST-11097,Luxe Mart,08/12/2025,2026-05-30,Food & Beverage,Mid-Market,3.4,abu dhabi,Amazon.ae,4,3067,154.84,935,12873,,47.4,2.8,1.95,No,1,1,Yes,1,0,1,1,1,None,Monthly,Weekly,API Integrated,47747.04,28,3.6,1606781.26,94.0,100.0,14.7,1,3.9,3,3,Medium,Speed,4,No,Yes
CUST-10977,Luxe Mart,2026-05-07,2026-06-27,Health & Supplements,SME,1.2,Dubai,Own Website,3,693,198.76,180,1101,19.7,58.4,2.7,2.04,0,0,1,1,1,0,0,0,0,Smsa Express,Quarterly,Monthly,Manual,12375.84,0,3.2,92568.5,100.0,91.6,24.2,6,3.0,3,1,High,Reliability,4,No,No
CUST-10403,Bloom Goods,2025-12-25,2026-06-26,Jewellery & Accessories,Startup,1.6,Dubai,Amazon.ae,1,74,34.44,17,362,24.4,44.0,3.3,1.77,Yes,0,0,No,0,0,0,0,0,Quiqup,Pay-as-you-go,Monthly,Manual,228.8,1,3.6,3700.67,98.0,97.4,23.3,2,3.9,4,2,High,Coverage,5,No,No
